Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
54566,Silver,08-May-17,08-May-17,123097083,2.401E+11,1,22.8,11.45
54993,Gold,08-May-17,12-May-17,123099516,2.20101E+11,4,288.4,36
55321,Gold,08-May-17,13-May-17,123001636,2.405E+11,1,71.2,28.5
56647,Gold,08-May-17,08-May-17,123001675,2.30101E+11,2,51,10.75
57352,Silver,08-May-17,08-May-17,123098651,2.401E+11,1,86,41
58136,Silver,08-May-17,09-May-17,123097729,2.30101E+11,2,111.4,27.95
59247,SILVER,08-May-17,13-May-17,123097144,2.404E+11,3,656.1,91.15
59507,SILVER,08-May-17,14-May-17,123097161,2.30101E+11,2,71,17.25
60693,SILVER,08-May-17,11-May-17,123001758,2.407E+11,3,18.6,2.75
60810,Silver,08-May-17,08-May-17,123097185,2.408E+11,1,163.4,74.3
63502,Silver,08-May-17,09-May-17,123000416,2.30101E+11,3,290.7,40
65794,Silver,08-May-17,14-May-17,123097293,2.404E+11,2,68.4,13.75
70231,Silver,08-May-17,12-May-17,123095973,2.102E+11,1,12.8,5.65
70712,GOLD,08-May-17,11-May-17,123095976,2.10201E+11,1,49.4,22.3
71742,Gold,08-May-17,11-May-17,123098717,2.102E+11,1,9.9,5
72333,SILVER,08-May-17,08-May-17,123097763,2.402E+11,3,866.4,140.55
74039,Gold,08-May-17,08-May-17,123098779,2.201E+11,3,243.9,40.75
74462,Silver,08-May-17,10-May-17,123098788,2.401E+11,3,550.8,85.8
74667,GOLD,08-May-17,08-May-17,123098792,2.401E+11,1,103.5,44.05
74908,Silver,08-May-17,08-May-17,123000240,2.405E+11,3,164.4,24.3
75044,Silver,08-May-17,13-May-17,123097903,2.402E+11,3,274.8,36.75
77765,Silver,08-May-17,08-May-17,123098827,2.20101E+11,1,12.1,5.3
77854,Silver,08-May-17,08-May-17,123000291,2.401E+11,3,547.8,86.9
80161,Silver,08-May-17,08-May-17,123098877,2.407E+11,2,43.4,9.45
80527,Gold,08-May-17,09-May-17,123099898,2.202E+11,1,110.3,50.25
80876,GOLD,08-May-17,08-May-17,123098886,2.405E+11,3,68.1,10.85
81764,GOLD,08-May-17,12-May-17,123096086,2.20101E+11,1,63,28.7
83284,Gold,08-May-17,08-May-17,123098912,2.20101E+11,1,14.2,5.85
83376,Gold,08-May-17,08-May-17,123098919,2.407E+11,2,125.6,27.3
84468,SILVER,08-May-17,08-May-17,123096116,2.405E+11,1,64,28.35
86509,Gold,08-May-17,08-May-17,123098150,2.202E+11,1,39.1,19.65
86580,Silver,08-May-17,08-May-17,123099962,2.10201E+11,1,79,32.8
87529,Silver,08-May-17,08-May-17,123097433,2.20101E+11,3,127.2,19.35
90416,Silver,08-May-17,08-May-17,123098994,2.403E+11,1,20.4,9.3
90637,GOLD,08-May-17,08-May-17,123000017,2.10201E+11,1,13.9,6.55
92060,Gold,08-May-17,10-May-17,123098246,2.201E+11,1,39,19.6
93359,Gold,08-May-17,08-May-17,123099034,2.401E+11,4,180,19.2
93750,Silver,08-May-17,08-May-17,123099055,2.201E+11,1,44.7,17.85
315,Gold,09-May-17,09-May-17,123006763,2.401E+11,1,219.9,109.9
1014,Silver,09-May-17,10-May-17,123006768,2.202E+11,3,171.9,28.75
2624,Gold,09-May-17,13-May-17,123002445,2.30101E+11,3,220.2,36.8
3620,SILVER,09-May-17,09-May-17,123002458,2.404E+11,1,51.4,23.25
3733,Gold,09-May-17,09-May-17,123005237,2.20101E+11,1,24.7,11.1
4670,Gold,09-May-17,25-May-17,123005240,2.202E+11,3,332.1,49.35
5467,Gold,09-May-17,09-May-17,123006390,2.20101E+11,1,18.4,8.3
5826,Gold,09-May-17,15-May-17,123006885,2.405E+11,1,126.8,52.9
7185,Silver,09-May-17,09-May-17,123005890,2.202E+11,3,304.8,50.9
7474,Gold,09-May-17,09-May-17,123001908,2.10201E+11,1,57.2,22.95
8123,Silver,09-May-17,14-May-17,123002498,2.30101E+11,3,24,3.5
8333,Silver,09-May-17,09-May-17,123002511,2.20101E+11,1,17.1,7.15
8835,Gold,09-May-17,09-May-17,123002528,2.407E+11,3,37.2,5.6
10028,Silver,09-May-17,12-May-17,123002543,2.202E+11,3,275.4,46
10383,Silver,09-May-17,09-May-17,123005310,2.407E+11,2,139.2,36.35
11791,Silver,09-May-17,09-May-17,123001911,2.201E+11,2,45.6,11.5
13217,Gold,09-May-17,09-May-17,123007160,2.403E+11,1,385,189.6
15439,Silver,09-May-17,12-May-17,123002640,2.301E+11,2,116.6,29.25
16112,Silver,09-May-17,11-May-17,123002670,2.202E+11,1,98.8,42.95
16778,GOLD,09-May-17,09-May-17,123007350,2.408E+11,1,43,17.85
17187,Gold,09-May-17,09-May-17,123002689,2.202E+11,5,328.5,32.95
17814,Platinum,09-May-17,09-May-17,123004561,2.301E+11,1,28.5,11.45
17867,Gold,09-May-17,09-May-17,123007368,2.20102E+11,1,216.1,108.15
18697,Gold,09-May-17,10-May-17,123007386,2.301E+11,2,186.2,46.65
19404,GOLD,09-May-17,09-May-17,123007411,2.201E+11,1,68.6,34.4
19509,Silver,09-May-17,09-May-17,123005388,2.401E+11,1,32.4,13.65
19955,Silver,09-May-17,13-May-17,123007430,2.406E+11,2,56.6,12.25
20338,Silver,09-May-17,09-May-17,123005402,2.401E+11,1,15.9,6.3
22344,Gold,09-May-17,14-May-17,123007513,2.30101E+11,3,220.2,36.8
23367,Gold,09-May-17,09-May-17,123002783,2.201E+11,1,39.7,19.95
24716,Silver,09-May-17,09-May-17,123002813,2.202E+11,3,67.8,9.65
26124,Gold,09-May-17,11-May-17,123007604,2.202E+11,3,339,51.45
26246,Silver,09-May-17,09-May-17,123002850,2.401E+11,1,224.2,92
26767,Gold,09-May-17,14-May-17,123001966,2.401E+11,1,38.5,16.5
26965,Silver,09-May-17,14-May-17,123002856,2.30101E+11,2,213.6,51.1
27823,Gold,09-May-17,09-May-17,123005436,2.201E+11,1,59.1,29.65
27869,Silver,09-May-17,13-May-17,123003805,2.401E+11,3,135.6,18.15
29016,Gold,09-May-17,09-May-17,123002886,2.202E+11,3,84.6,12.95
29145,Gold,09-May-17,09-May-17,123007695,2.201E+11,3,423.6,57.95
29732,Silver,09-May-17,15-May-17,123001973,2.102E+11,1,70.8,36.9
29897,Gold,09-May-17,09-May-17,123004603,2.406E+11,2,71.4,15.55
30484,Gold,09-May-17,12-May-17,123005443,2.201E+11,1,83.5,41.85
31697,Gold,09-May-17,09-May-17,123005456,2.202E+11,3,106.2,17.8
31762,Silver,09-May-17,09-May-17,123001977,2.403E+11,1,19.9,8.9
33820,Silver,09-May-17,09-May-17,123007754,2.201E+11,3,41.4,7
33831,Gold,09-May-17,09-May-17,123002937,2.202E+11,3,326.7,54.55
35855,Gold,09-May-17,15-May-17,123002995,2.404E+11,1,60.6,27.5
38566,Silver,09-May-17,15-May-17,123003074,2.30101E+11,2,78.4,20.05
40261,Platinum,09-May-17,13-May-17,123005513,2.201E+11,1,30.5,15.35
40631,GOLD,09-May-17,11-May-17,123007989,2.202E+11,1,86.2,39.25
41323,Silver,09-May-17,09-May-17,123005550,2.202E+11,1,62.6,31.4
42103,SILVER,09-May-17,09-May-17,123006473,2.202E+11,1,124.3,62.25
43450,Gold,09-May-17,14-May-17,123001995,2.401E+11,1,32.2,13.35
44177,GOLD,09-May-17,13-May-17,123004729,2.401E+11,1,26.3,9.1
44284,Silver,09-May-17,09-May-17,123003148,2.401E+11,1,234.6,115.95
44544,Gold,09-May-17,09-May-17,123003593,2.30101E+11,2,720,199
44552,Gold,09-May-17,15-May-17,123003900,2.401E+11,3,5.4,0.75
46174,GOLD,09-May-17,09-May-17,123008160,2.401E+11,1,187.3,87.35
46755,Silver,09-May-17,09-May-17,123006493,2.20101E+11,3,481.2,76.45
48090,Gold,09-May-17,09-May-17,123006010,2.202E+11,3,186.6,28.3
48325,Gold,09-May-17,09-May-17,123003217,2.20101E+11,1,24.8,11.4
49076,Silver,09-May-17,09-May-17,123003618,2.301E+11,1,344.8,158.1
49481,Silver,09-May-17,09-May-17,123005624,2.202E+11,1,47.5,23.85
50033,Gold,09-May-17,09-May-17,123003917,2.401E+11,1,419,209.45
51173,Silver,09-May-17,09-May-17,123002051,2.30101E+11,1,96.7,48.45
52505,Gold,09-May-17,09-May-17,123005673,2.405E+11,1,116.1,46.5
52622,Gold,09-May-17,09-May-17,123004762,2.301E+11,1,184.9,78.15
53419,Gold,09-May-17,10-May-17,123008376,2.401E+11,1,94.6,47.25
53622,Gold,09-May-17,09-May-17,123003286,2.30101E+11,2,193.4,48.45
55068,Gold,09-May-17,09-May-17,123003367,2.202E+11,1,33.4,16.8
55618,Silver,09-May-17,09-May-17,123006056,2.405E+11,1,37,17.6
55677,Gold,09-May-17,09-May-17,123002067,2.402E+11,1,3.7,1.75
55725,Silver,09-May-17,09-May-17,123003400,2.202E+11,3,110.7,18.3
56503,Gold,09-May-17,09-May-17,123008452,2.201E+11,1,90.2,38.3
57455,Gold,09-May-17,09-May-17,123005722,2.202E+11,1,127.6,63.9
58382,Gold,09-May-17,09-May-17,123008551,2.404E+11,2,98.8,19.8
58548,Gold,09-May-17,09-May-17,123003432,2.202E+11,1,93.1,42.45
59506,Silver,09-May-17,13-May-17,123008586,2.405E+11,1,29.2,12.2
59624,Silver,09-May-17,09-May-17,123005754,2.402E+11,2,597.6,151.55
60407,Gold,09-May-17,09-May-17,123004022,2.10201E+11,1,9.5,4.3
61000,Gold,09-May-17,14-May-17,123008634,2.406E+11,3,110.4,16
61010,SILVER,09-May-17,09-May-17,123005773,2.30101E+11,3,544.5,76.3
61136,GOLD,09-May-17,09-May-17,123005775,2.401E+11,1,197.9,84.9
61457,Gold,09-May-17,09-May-17,123003480,2.403E+11,2,76,17.65
62007,Silver,09-May-17,11-May-17,123004028,2.30101E+11,3,220.2,36.8
63403,SILVER,09-May-17,09-May-17,123003529,2.30101E+11,2,168.2,42.15
63493,Silver,09-May-17,09-May-17,123004050,2.401E+11,1,34.7,16.25
70918,Silver,09-May-17,09-May-17,123004822,2.201E+11,1,40,20.1
73104,SILVER,09-May-17,09-May-17,123004892,2.30101E+11,2,71,17.25
73282,Gold,09-May-17,09-May-17,123006166,2.102E+11,3,67.8,9.8
74372,GOLD,09-May-17,10-May-17,123002376,2.403E+11,1,40.9,18.65
77043,Gold,09-May-17,09-May-17,123006247,2.202E+11,1,165.4,82.8
77754,Silver,09-May-17,09-May-17,123006248,2.20101E+11,3,102,15.5
79120,SILVER,09-May-17,09-May-17,123004310,2.401E+11,1,76,31.75
79432,Gold,09-May-17,09-May-17,123003648,2.202E+11,1,100.2,45.6
80070,Gold,09-May-17,09-May-17,123006646,2.30101E+11,2,182.2,37.95
80095,Gold,09-May-17,09-May-17,123002144,2.201E+11,2,71,17.85
80370,GOLD,09-May-17,11-May-17,123006729,2.30101E+11,2,182.2,37.95
80799,Platinum,09-May-17,09-May-17,123005024,2.102E+11,1,42.3,18.85
81506,Silver,09-May-17,09-May-17,123005028,2.405E+11,1,22.7,10.85
83678,SILVER,09-May-17,13-May-17,123002398,2.402E+11,2,21.8,3.55
83964,Gold,09-May-17,11-May-17,123002195,2.20101E+11,1,38.4,17.5
84618,Gold,09-May-17,09-May-17,123006287,2.201E+11,1,19.7,9.95
84655,Silver,09-May-17,12-May-17,123004373,2.20101E+11,1,11.8,5
85546,Gold,09-May-17,13-May-17,123006736,2.301E+11,2,150.8,37.8
87081,Silver,09-May-17,09-May-17,123006302,2.30101E+11,2,135,32.15
87937,Silver,09-May-17,09-May-17,123002286,2.30101E+11,1,78.2,39.2
90716,Gold,09-May-17,09-May-17,123006684,2.402E+11,2,29.6,7.5
93020,SILVER,09-May-17,14-May-17,123006714,2.202E+11,1,134.5,67.35
3248,SILVER,10-May-17,10-May-17,123010813,2.301E+11,2,25.8,5.45
3866,Silver,10-May-17,10-May-17,123010284,2.301E+11,2,95.6,23.35
9600,Silver,10-May-17,10-May-17,123010305,2.401E+11,1,90.9,45.4
21243,Platinum,10-May-17,10-May-17,123010344,2.102E+11,3,35.1,5.9
29756,Silver,10-May-17,10-May-17,123008946,2.401E+11,2,110.8,22.8
34840,Silver,10-May-17,10-May-17,123009375,2.401E+11,1,22.8,11.45
37512,Gold,10-May-17,10-May-17,123010921,2.301E+11,1,56,23.35
43054,Silver,10-May-17,16-May-17,123010932,2.30101E+11,2,193.8,40
45765,Gold,10-May-17,10-May-17,123009409,2.406E+11,2,70.2,14.7
49938,GOLD,10-May-17,16-May-17,123012172,2.408E+11,1,169.5,67.8
59505,GOLD,10-May-17,10-May-17,123009974,2.20101E+11,1,57.9,29.05
60264,SILVER,10-May-17,10-May-17,123010500,2.202E+11,1,124.3,62.25
61038,Gold,10-May-17,10-May-17,123010518,2.202E+11,1,105.1,47.75
64993,Gold,10-May-17,10-May-17,123011008,2.406E+11,2,52.4,11.7
70497,SILVER,10-May-17,10-May-17,123009983,2.10201E+11,3,50.4,6.8
72792,Silver,10-May-17,10-May-17,123009027,2.30101E+11,1,129.8,63.2
75092,SILVER,10-May-17,10-May-17,123009487,2.202E+11,4,482.8,66.5
76648,Gold,10-May-17,10-May-17,123010082,2.408E+11,1,253.5,108
77584,Silver,10-May-17,13-May-17,123009513,2.406E+11,2,104.4,21.55
79540,Silver,10-May-17,10-May-17,123010104,2.20101E+11,1,24.3,11.65
79719,Gold,10-May-17,10-May-17,123009546,2.202E+11,1,67.9,30.9
80876,Gold,10-May-17,10-May-17,123010121,2.20101E+11,1,34.4,15.75
83146,GOLD,10-May-17,15-May-17,123009588,2.406E+11,2,56,11.95
83567,Gold,10-May-17,10-May-17,123009124,2.404E+11,1,68.4,28.55
83778,Silver,10-May-17,12-May-17,123009601,2.402E+11,2,577.6,140.55
86442,Silver,10-May-17,10-May-17,123009170,2.404E+11,1,49.4,19.8
91305,Silver,10-May-17,10-May-17,123010228,2.102E+11,1,22.3,11.25
93723,Silver,10-May-17,11-May-17,123010801,2.301E+11,1,34.8,14.55
94144,Gold,10-May-17,10-May-17,123009691,2.20101E+11,1,31.8,14.15
4881,Gold,11-May-17,11-May-17,123013855,2.202E+11,1,100.4,50.3
5203,Silver,11-May-17,14-May-17,123016416,2.407E+11,2,12.4,2.75
6906,Platinum,11-May-17,11-May-17,123015185,2.401E+11,1,114,54.8
7419,Silver,11-May-17,11-May-17,123016460,2.404E+11,1,197.4,82.25
11136,Silver,11-May-17,11-May-17,123013105,2.202E+11,1,64.6,29.4
12842,Gold,11-May-17,11-May-17,123015222,2.405E+11,1,20,9.5
17262,GOLD,11-May-17,15-May-17,123015289,2.201E+11,1,52.2,26.2
17786,Silver,11-May-17,11-May-17,123015295,2.10201E+11,1,46.1,19.55
17890,GOLD,11-May-17,11-May-17,123016682,2.401E+11,1,292.7,144.65
19051,SILVER,11-May-17,14-May-17,123013175,2.404E+11,2,38.2,7.7
20063,Silver,11-May-17,11-May-17,123016765,2.401E+11,3,217.8,30.95
22161,Gold,11-May-17,13-May-17,123016819,2.401E+11,3,299.4,48.7
24327,Silver,11-May-17,15-May-17,123016227,2.301E+11,1,134.4,57.05
26678,Gold,11-May-17,17-May-17,123016236,2.301E+11,1,12.7,5.75
26792,Silver,11-May-17,11-May-17,123013285,2.202E+11,1,59,26.85
27059,Silver,11-May-17,16-May-17,123016902,2.404E+11,1,160.9,69.6
27730,Gold,11-May-17,11-May-17,123013313,2.402E+11,2,192.6,38.55
29782,Silver,11-May-17,11-May-17,123015643,2.402E+11,2,187.6,9.4
30079,Silver,11-May-17,13-May-17,123016953,2.30101E+11,2,213.6,51.1
30342,Gold,11-May-17,11-May-17,123016983,2.301E+11,1,45.5,20.8
30558,Gold,11-May-17,11-May-17,123013350,2.20101E+11,3,882.6,140.05
30775,GOLD,11-May-17,11-May-17,123017023,2.30101E+11,5,1260,103.95
30927,Gold,11-May-17,11-May-17,123012616,2.30101E+11,1,136,51.3
31844,Silver,11-May-17,13-May-17,123014001,2.20101E+11,1,100.2,47.75
32245,Silver,11-May-17,11-May-17,123013713,2.401E+11,2,103,22.8
32708,Platinum,11-May-17,11-May-17,123014011,2.30101E+11,2,988.8,241
32804,Gold,11-May-17,16-May-17,123012626,2.20101E+11,1,72.1,36
33610,Gold,11-May-17,11-May-17,123015377,2.402E+11,3,261.6,43.7
35432,Gold,11-May-17,14-May-17,123014652,2.401E+11,3,360.3,56.45
38536,Silver,11-May-17,11-May-17,123015403,2.102E+11,1,47.2,23.7
38982,GOLD,11-May-17,11-May-17,123013726,2.401E+11,1,231,113.65
41290,SILVER,11-May-17,11-May-17,123013481,2.202E+11,3,112.5,17.05
42225,Gold,11-May-17,14-May-17,123013491,2.202E+11,1,81.4,37.15
44211,Silver,11-May-17,11-May-17,123017348,2.401E+11,1,15.9,6.3
45822,Silver,11-May-17,12-May-17,123013503,2.201E+11,1,34.4,13.8
46062,Silver,11-May-17,14-May-17,123015441,2.201E+11,1,79.8,40
46499,Silver,11-May-17,11-May-17,123015448,2.202E+11,1,135.8,68
46773,Silver,11-May-17,11-May-17,123014076,2.401E+11,1,350.5,175.2
47140,Gold,11-May-17,11-May-17,123012729,2.402E+11,1,13.6,5.85
49240,Gold,11-May-17,11-May-17,123017515,2.401E+11,1,237.4,111
49254,SILVER,11-May-17,11-May-17,123015478,2.403E+11,1,230.5,105.2
49454,GOLD,11-May-17,15-May-17,123014777,2.401E+11,1,95,39.4
50533,GOLD,11-May-17,13-May-17,123017594,2.301E+11,2,25.8,5.45
51844,Gold,11-May-17,11-May-17,123015488,2.20101E+11,1,93.2,42.45
52573,Gold,11-May-17,11-May-17,123017604,2.401E+11,1,163.7,81.8
53603,Gold,11-May-17,11-May-17,123015758,2.202E+11,1,37.5,17.05
53699,Silver,11-May-17,11-May-17,123017632,2.20101E+11,1,100.1,47.65
54510,SILVER,11-May-17,11-May-17,123013588,2.202E+11,1,65.2,29.7
55492,Gold,11-May-17,11-May-17,123017671,2.401E+11,1,30,12.45
56585,Silver,11-May-17,11-May-17,123014118,2.408E+11,1,127.3,63.6
58264,Silver,11-May-17,21-May-17,123017749,2.401E+11,1,86,41
58869,Silver,11-May-17,15-May-17,123015540,2.202E+11,1,70.7,32.95
59520,Gold,11-May-17,11-May-17,123013632,2.401E+11,1,165,82.6
59802,Silver,11-May-17,11-May-17,123013638,2.201E+11,1,45.1,22.65
61207,Gold,11-May-17,11-May-17,123013645,2.20101E+11,3,129.3,19.3
62304,GOLD,11-May-17,11-May-17,123015552,2.407E+11,3,77.1,9.85
62942,Silver,11-May-17,11-May-17,123013663,2.201E+11,1,28.1,14.15
65463,Gold,11-May-17,12-May-17,123017967,2.408E+11,1,163.4,74.3
65713,Gold,11-May-17,11-May-17,123017972,2.10201E+11,1,29.6,13.2
70467,Silver,11-May-17,11-May-17,123014834,2.202E+11,1,68.6,34.4
71907,Silver,11-May-17,21-May-17,123015790,2.30101E+11,2,988.8,241
75118,Silver,11-May-17,15-May-17,123012828,2.201E+11,1,25.6,12.1
75477,Silver,11-May-17,11-May-17,123014257,2.30101E+11,2,346,72.75
76883,Gold,11-May-17,12-May-17,123014291,2.401E+11,4,56.4,6.2
78188,Gold,11-May-17,11-May-17,123012849,2.30101E+11,1,35.5,17.25
80157,SILVER,11-May-17,11-May-17,123014346,2.202E+11,1,130.4,58.05
80986,Silver,11-May-17,16-May-17,123012908,2.20101E+11,1,50.2,23.8
81147,GOLD,11-May-17,11-May-17,123014971,2.202E+11,1,104.5,47.65
81194,Silver,11-May-17,16-May-17,123013040,2.201E+11,3,68.4,11.5
81616,SILVER,11-May-17,14-May-17,123014975,2.401E+11,1,113.2,54
81964,Gold,11-May-17,19-May-17,123015849,2.201E+11,3,264.3,41.95
83387,GOLD,11-May-17,15-May-17,123015012,2.102E+11,1,56.1,28.15
83428,Silver,11-May-17,11-May-17,123016156,2.406E+11,2,52.4,11.7
84807,Gold,11-May-17,11-May-17,123015037,2.202E+11,1,56.5,28.35
85821,SILVER,11-May-17,11-May-17,123014382,2.202E+11,4,554,69.35
88200,Gold,11-May-17,11-May-17,123015043,2.407E+11,2,122.6,31.95
89512,Silver,11-May-17,11-May-17,123014424,2.401E+11,1,77.7,33.1
90142,Silver,11-May-17,11-May-17,123015061,2.402E+11,2,319.8,83.1
90632,SILVER,11-May-17,17-May-17,123015095,2.10201E+11,1,141.5,62.35
91078,SILVER,11-May-17,11-May-17,123013796,2.202E+11,3,213,32.3
91867,Silver,11-May-17,11-May-17,123013003,2.401E+11,2,64.8,13.65
93514,Silver,11-May-17,11-May-17,123016201,2.10201E+11,3,30.3,3.6
94171,Gold,11-May-17,13-May-17,123014502,2.201E+11,3,76.8,12.1
559,Gold,12-May-17,16-May-17,123018370,2.301E+11,2,64.8,13.85
662,SILVER,12-May-17,13-May-17,123020824,2.402E+11,2,221.8,55.55
1414,Gold,12-May-17,15-May-17,123018375,2.30101E+11,2,154,38.6
2109,Gold,12-May-17,12-May-17,123021698,2.405E+11,1,126.8,52.9
4760,SILVER,12-May-17,15-May-17,123021739,2.407E+11,2,65.4,14.45
4891,GOLD,12-May-17,12-May-17,123018430,2.301E+11,1,122.6,52.8
4897,Silver,12-May-17,13-May-17,123018434,2.30101E+11,2,193.4,48.45
6808,SILVER,12-May-17,12-May-17,123021817,2.403E+11,1,582.7,291.3
8232,Silver,12-May-17,17-May-17,123021832,2.401E+11,3,82.5,11.35
8299,Gold,12-May-17,12-May-17,123021841,2.201E+11,3,128.4,21.5
9333,Silver,12-May-17,16-May-17,123020010,2.401E+11,3,179.7,25.35
10214,Gold,12-May-17,12-May-17,123018483,2.406E+11,2,52.4,11.7
10892,Silver,12-May-17,12-May-17,123018502,2.202E+11,1,63.4,30.5
11358,Silver,12-May-17,14-May-17,123019191,2.405E+11,1,57.3,25.45
13253,SILVER,12-May-17,22-May-17,123021929,2.301E+11,3,210.3,35.15
16373,Silver,12-May-17,12-May-17,123018549,2.405E+11,1,119.4,49.75
16837,Gold,12-May-17,13-May-17,123018559,2.202E+11,3,141,21.45
17920,Gold,12-May-17,12-May-17,123022070,2.201E+11,1,57.4,28.8
18403,Silver,12-May-17,18-May-17,123021629,2.301E+11,2,25.8,5.45
19152,GOLD,12-May-17,12-May-17,123022091,2.10201E+11,1,27.7,12.4
20880,Silver,12-May-17,12-May-17,123021342,2.404E+11,1,89.9,42.9
20892,Gold,12-May-17,15-May-17,123020570,2.20101E+11,1,47,21.45
20916,Gold,12-May-17,12-May-17,123018597,2.202E+11,1,80.5,36.65
22139,Gold,12-May-17,17-May-17,123022124,2.401E+11,3,515.7,80.2
22656,Gold,12-May-17,12-May-17,123018621,2.201E+11,1,56.7,28.45
22888,Gold,12-May-17,12-May-17,123022177,2.201E+11,1,12,6.05
22948,SILVER,12-May-17,16-May-17,123018632,2.30101E+11,3,231,38.6
22960,Silver,12-May-17,12-May-17,123018634,2.20101E+11,1,84.1,37.5
23921,Silver,12-May-17,12-May-17,123018643,2.202E+11,3,264.6,38.4
26066,Silver,12-May-17,12-May-17,123020608,2.402E+11,2,112.8,25.75
28429,SILVER,12-May-17,12-May-17,123020891,2.408E+11,1,127.3,63.6
28619,Gold,12-May-17,12-May-17,123018728,2.201E+11,1,17,8.45
29585,Silver,12-May-17,12-May-17,123022348,2.401E+11,1,49.6,20.65
29950,Platinum,12-May-17,12-May-17,123020619,2.201E+11,1,57.4,28.8
29951,Silver,12-May-17,17-May-17,123022360,2.401E+11,4,683.2,128.3
31231,Silver,12-May-17,17-May-17,123018782,2.30101E+11,2,475.2,97.9
31862,Silver,12-May-17,12-May-17,123020630,2.202E+11,1,70.7,32.95
32164,Gold,12-May-17,16-May-17,123022449,2.405E+11,3,136.5,20.2
33724,SILVER,12-May-17,23-May-17,123020098,2.401E+11,1,32.4,13.65
33738,Silver,12-May-17,12-May-17,123018827,2.202E+11,3,243.6,37.05
36104,Gold,12-May-17,12-May-17,123022542,2.30101E+11,2,18.4,4.05
37240,Gold,12-May-17,13-May-17,123022556,2.405E+11,3,97.2,13.55
37589,Gold,12-May-17,13-May-17,123022569,2.401E+11,1,39.5,16.55
37790,Silver,12-May-17,12-May-17,123022575,2.30101E+11,2,720,199
38455,Gold,12-May-17,12-May-17,123022637,2.401E+11,3,111.9,15.6
38513,Silver,12-May-17,17-May-17,123022638,2.405E+11,3,146.4,24.35
38657,Gold,12-May-17,12-May-17,123018889,2.202E+11,1,54.5,24.3
38987,SILVER,12-May-17,12-May-17,123020677,2.201E+11,1,25.5,12.85
40614,Silver,12-May-17,12-May-17,123020998,2.202E+11,1,105.1,47.75
40973,Silver,12-May-17,12-May-17,123022675,2.20101E+11,1,18.8,8.75
41032,Silver,12-May-17,12-May-17,123022688,2.20101E+11,1,88,38.25
42313,Silver,12-May-17,12-May-17,123022728,2.30101E+11,2,504,103.95
42841,Gold,12-May-17,12-May-17,123019206,2.401E+11,1,30,12.45
43868,Silver,12-May-17,12-May-17,123021387,2.10201E+11,3,72,11.95
44809,Silver,12-May-17,16-May-17,123021396,2.30101E+11,2,146.8,36.8
45201,Gold,12-May-17,15-May-17,123020689,2.201E+11,1,49.5,24.85
46936,Gold,12-May-17,12-May-17,123019508,2.202E+11,1,110.3,50.25
47231,SILVER,12-May-17,17-May-17,123020702,2.20101E+11,1,23.8,10.65
47730,Silver,12-May-17,12-May-17,123020710,2.401E+11,1,11.4,4.7
48029,Gold,12-May-17,17-May-17,123019511,2.201E+11,3,179.1,29.95
48045,Platinum,12-May-17,17-May-17,123022888,2.405E+11,1,39.2,17.85
48557,GOLD,12-May-17,12-May-17,123021039,2.30101E+11,2,182.2,37.95
48703,Gold,12-May-17,12-May-17,123022910,2.20101E+11,3,124.8,17.3
48900,GOLD,12-May-17,12-May-17,123020169,2.30101E+11,2,206.4,50.4
50808,Silver,12-May-17,12-May-17,123018984,2.402E+11,2,37.4,10
52542,GOLD,12-May-17,13-May-17,123018999,2.408E+11,1,29.8,12.3
52580,SILVER,12-May-17,12-May-17,123019530,2.20101E+11,1,94.8,42.6
53208,Gold,12-May-17,17-May-17,123019023,2.30101E+11,2,16.6,3.3
53614,Gold,12-May-17,12-May-17,123020754,2.20101E+11,1,51.6,20.7
53669,Gold,12-May-17,12-May-17,123020758,2.401E+11,1,32.2,13.35
53936,GOLD,12-May-17,12-May-17,123019034,2.201E+11,1,35,17.6
55189,Gold,12-May-17,12-May-17,123019227,2.201E+11,1,47.5,23.85
56420,Silver,12-May-17,16-May-17,123021110,2.202E+11,1,28.2,12.95
57325,Silver,12-May-17,18-May-17,123023096,2.406E+11,2,56.6,8.55
58215,Gold,12-May-17,12-May-17,123020769,2.102E+11,1,12.8,5.65
58831,Silver,12-May-17,15-May-17,123019556,2.407E+11,2,55.8,12.1
59047,Silver,12-May-17,13-May-17,123023143,2.407E+11,2,36.2,9.85
59267,Silver,12-May-17,12-May-17,123023146,2.202E+11,3,473.4,79
60779,Gold,12-May-17,12-May-17,123020235,2.20101E+11,3,38.7,6.5
60840,Silver,12-May-17,12-May-17,123019137,2.202E+11,1,71,32.3
61494,Silver,12-May-17,16-May-17,123020784,2.407E+11,2,12.4,2.75
61763,Gold,12-May-17,12-May-17,123023259,2.202E+11,1,115.8,58
62186,GOLD,12-May-17,12-May-17,123019154,2.402E+11,3,479.7,83.1
62930,Gold,12-May-17,31-May-17,123023338,2.201E+11,1,81.3,40.75
64846,Silver,12-May-17,14-May-17,123019188,2.30101E+11,2,89.6,22.5
65704,Silver,12-May-17,19-May-17,123020816,2.20101E+11,3,162.3,24.55
70482,Silver,12-May-17,15-May-17,123019620,2.301E+11,2,26,5.55
70688,Silver,12-May-17,12-May-17,123019628,2.202E+11,1,37.8,19
71074,GOLD,12-May-17,12-May-17,123019633,2.402E+11,2,228.2,45.75
